date,region,state_po,candidate,party,voteshare,candidatevotes,totalvotes,ev,version
11/08/1988,Nebraska,NE,Fulani,new alliance,0.26305246687277500,,,,20171015
11/08/1988,Nevada,NV,Bush,republican,60.046687436067100,,,,20171015
11/08/1988,Nevada,NV,Dukakis,democrat,38.684125397440600,,,,20171015
11/08/1988,Nevada,NV,Paul,libertarian,1.0258412918605900,,,,20171015
11/08/1988,Nevada,NV,Fulani,new alliance,0.24334587463170300,,,,20171015
11/08/1988,New Hampshire,NH,Bush,republican,62.490871760723600,,,,20171015
11/08/1988,New Hampshire,NH,Dukakis,democrat,36.33449864047500,,,,20171015
11/08/1988,New Hampshire,NH,Paul,libertarian,0.99927861938849100,,,,20171015
11/08/1988,New Hampshire,NH,Fulani,new alliance,0.17535097941290700,,,,20171015
11/08/1988,New Jersey,NJ,Bush,republican,56.240109460944900,,,,20171015
11/08/1988,New Jersey,NJ,Dukakis,democrat,42.598142377304100,,,,20171015
11/08/1988,New Jersey,NJ,Herberg G.,peace & freedom,0.32111081823733900,,,,20171015
11/08/1988,New Jersey,NJ,Paul,libertarian,0.27168433641883200,,,,20171015
11/08/1988,New Jersey,NJ,Fulani,new alliance,0.16579810056482300,,,,20171015
11/08/1988,New Jersey,NJ,McCarthy,consumer,0.11143542310778400,,,,20171015
11/08/1988,New Jersey,NJ,Kenoyer,socialist,0.083463647822766700,,,,20171015
11/08/1988,New Jersey,NJ,Duke,populist,0.078914604783334900,,,,20171015
11/08/1988,New Jersey,NJ,Warren,socialist workers,0.074139722727761100,,,,20171015
11/08/1988,New Jersey,NJ,Holmes,workers world,0.032907970923549300,,,,20171015
11/08/1988,New Jersey,NJ,Winn,workers league,0.022293537164875100,,,,20171015
11/08/1988,New Mexico,NM,Bush,republican,51.850353000746100,,,,20171015
11/08/1988,New Mexico,NM,Dukakis,democrat,46.893574254824200,,,,20171015
11/08/1988,New Mexico,NM,Paul,libertarian,0.64596930878598800,,,,20171015
11/08/1988,New Mexico,NM,Fulani,new alliance,0.42904790491515900,,,,20171015
11/08/1988,New Mexico,NM,Warren,socialist workers,0.065977862892630600,,,,20171015
11/08/1988,New Mexico,NM,Holmes,workers world,0.049483397,,,,20171015
11/08/1988,New Mexico,NM,Dodge,prohibition,0.047757232151933200,,,,20171015
11/08/1988,New York,NY,Dukakis,democrat,50.194975610124600,,,,20171015
11/08/1988,New York,NY,Bush,republican,43.764303620759800,,,,20171015
11/08/1988,New York,NY,Bush,conservative,3.7537603980953100,,,,20171015
11/08/1988,New York,NY,Dukakis,liberal party,1.424599382979400,,,,20171015
11/08/1988,New York,NY,Marra,right-to-life,0.31603456413148800,,,,20171015
11/08/1988,New York,NY,Fulani,new alliance,0.24430734588785800,,,,20171015
11/08/1988,New York,NY,Paul,libertarian,0.18670354379022200,,,,20171015
11/08/1988,New York,NY,Holmes,workers world,0.064434231521953800,,,,20171015
11/08/1988,New York,NY,Warren,socialist workers,0.050680861213845900,,,,20171015
11/08/1988,North Carolina,NC,Bush,republican,57.96829977932600,,,,20171015
11/08/1988,North Carolina,NC,Dukakis,democrat,41.706311464272800,,,,20171015
11/08/1988,North Carolina,NC,Fulani,new alliance,0.26621438644658600,,,,20171015
11/08/1988,North Carolina,NC,Paul,,0.059174369954600200,,,,20171015
11/08/1988,North Dakota,ND,Bush,republican,56.031231813120500,,,,20171015
11/08/1988,North Dakota,ND,Dukakis,democrat,42.972001036126500,,,,20171015
11/08/1988,North Dakota,ND,Paul,libertarian,0.44237219144119100,,,,20171015
11/08/1988,North Dakota,ND,Larouche,national economic recovery,0.30444626102986900,,,,20171015
11/08/1988,North Dakota,ND,Fulani,new alliance,0.13321626449483800,,,,20171015
11/08/1988,North Dakota,ND,Warren,socialist workers,0.11673243378714300,,,,20171015
11/08/1988,Ohio,OH,Bush,republican,55.001758245259900,,,,20171015
11/08/1988,Ohio,OH,Dukakis,democrat,44.146841360756600,,,,20171015
11/08/1988,Ohio,OH,Fulani,new alliance,0.2735124050177700,,,,20171015
11/08/1988,Ohio,OH,Paul,libertarian,0.27144120348189500,,,,20171015
11/08/1988,Ohio,OH,Winn,workers league,0.12292922522268300,,,,20171015
11/08/1988,Oklahoma,OK,Bush,republican,57.928791258338800,,,,20171015
11/08/1988,Oklahoma,OK,Dukakis,democrat,41.281651460757800,,,,20171015
11/08/1988,Oklahoma,OK,Paul,libertarian,0.53465478431064500,,,,20171015
11/08/1988,Oklahoma,OK,Fulani,new alliance,0.25490249659276100,,,,20171015
11/08/1988,Oregon,OR,Dukakis,democrat,51.278112397998200,,,,20171015
11/08/1988,Oregon,OR,Bush,republican,46.611366953650400,,,,20171015
11/08/1988,Oregon,OR,Paul,libertarian,1.2325101065662300,,,,20171015
11/08/1988,Oregon,OR,Fulani,independent,0.53982128561846900,,,,20171015
11/08/1988,Pennsylvania,PA,Bush,republican,50.704579618720400,,,,20171015
11/08/1988,Pennsylvania,PA,Dukakis,democrat,48.386740504438600,,,,20171015
11/08/1988,Pennsylvania,PA,McCarthy,consumer,0.42233112762058400,,,,20171015
11/08/1988,Pennsylvania,PA,Paul,libertarian,0.26565990285810900,,,,20171015
11/08/1988,Pennsylvania,PA,Fulani,new alliance,0.096533459017148700,,,,20171015
11/08/1988,Pennsylvania,PA,Duke,populist,0.075921724789920100,,,,20171015
11/08/1988,Pennsylvania,PA,Winn,workers league,0.048233662555268700,,,,20171015
11/08/1988,Rhode Island,RI,Dukakis,democrat,55.637854590210100,,,,20171015
11/08/1988,Rhode Island,RI,Bush,republican,43.932608706397600,,,,20171015
11/08/1988,Rhode Island,RI,Paul,libertarian,0.20389400477482700,,,,20171015
11/08/1988,Rhode Island,RI,Fulani,new alliance,0.069200389499335200,,,,20171015
11/08/1988,Rhode Island,RI,Herberg G.,peace & freedom,0.048193128401322700,,,,20171015
11/08/1988,Rhode Island,RI,Duke,populist,0.039295935465693900,,,,20171015
11/08/1988,Rhode Island,RI,Warren,socialist workers,0.032128752267548500,,,,20171015
11/08/1988,Rhode Island,RI,Kenoyer,socialist,0.023725847828343500,,,,20171015
11/08/1988,South Carolina,SC,Bush,republican,61.504813850583500,,,,20171015
11/08/1988,South Carolina,SC,Dukakis,democrat,37.581198548897600,,,,20171015
11/08/1988,South Carolina,SC,Paul,libertarian,0.50050253090996100,,,,20171015
11/08/1988,South Carolina,SC,Fulani,united citizens,0.41348506960889800,,,,20171015
11/08/1988,South Dakota,SD,Bush,republican,52.849762453233500,,,,20171015
11/08/1988,South Dakota,SD,Dukakis,democrat,46.506129569220800,,,,20171015
11/08/1988,Tennessee,TN,Bush,republican,57.890481283422500,,,,20171015
11/08/1988,Tennessee,TN,Dukakis,democrat,41.545851795263600,,,,20171015
11/08/1988,Texas,TX,Bush,republican,55.953557958584300,,,,20171015
11/08/1988,Texas,TX,Dukakis,democrat,43.349369220309500,,,,20171015
11/08/1988,Texas,TX,Paul,libertarian,0.55929071140746700,,,,20171015
11/08/1988,Texas,TX,Fulani,new alliance,0.13280736115384700,,,,20171015
11/08/1988,Utah,UT,Bush,republican,66.218964835056100,,,,20171015
11/08/1988,Utah,UT,Dukakis,democrat,32.046435283644100,,,,20171015
11/08/1988,Utah,UT,Paul,libertarian,1.1550089025174300,,,,20171015
11/08/1988,Utah,UT,Dennis,american,0.3335352885899400,,,,20171015
11/08/1988,Utah,UT,Fulani,new alliance,0.070323705425589800,,,,20171015
11/08/1988,Utah,UT,Larouche,national economic recovery,0.065996093,,,,20171015
11/08/1988,Utah,UT,Youngkeit,independent,0.057495425095207500,,,,20171015
11/08/1988,Utah,UT,Warren,socialist workers,0.032302537217468700,,,,20171015
11/08/1988,Utah,UT,Kenoyer,socialist,0.019937929670112300,,,,20171015
11/08/1988,Vermont,VT,Bush,republican,51.096051420305100,,,,20171015
11/08/1988,Vermont,VT,Dukakis,democrat,47.579809968437700,,,,20171015
11/08/1988,Vermont,VT,Paul,libertarian,0.4109679116254600,,,,20171015
11/08/1988,Vermont,VT,Larouche,independent,0.11301617569700200,,,,20171015
11/08/1988,Vermont,VT,Fulani,new alliance,0.084248421883219400,,,,20171015
11/08/1988,Vermont,VT,Duke,populist,0.077672935,,,,20171015
11/08/1988,Vermont,VT,Herberg G.,peace & freedom,0.067398737506575500,,,,20171015
11/08/1988,Vermont,VT,Kenoyer,liberty union party,0.058357443450815400,,,,20171015
11/08/1988,Vermont,VT,Warren,socialist workers,0.046439374,,,,20171015
11/08/1988,Virginia,VA,Bush,republican,59.735199116265700,,,,20171015
11/08/1988,Virginia,VA,Dukakis,democrat,39.231404871945700,,,,20171015
11/08/1988,Virginia,VA,Fulani,independent,0.6530361939561300,,,,20171015
11/08/1988,Virginia,VA,Paul,libertarian,0.38035981783246900,,,,20171015
11/08/1988,Washington,WA,Dukakis,democrat,50.047687900783400,,,,20171015
11/08/1988,Washington,WA,Bush,republican,48.456429235068900,,,,20171015
11/08/1988,Washington,WA,Paul,libertarian,0.92427139910778900,,,,20171015
11/08/1988,Washington,WA,Larouche,independent,0.23653627684823500,,,,20171015
11/08/1988,Washington,WA,Fulani,new alliance,0.18871434598952500,,,,20171015
11/08/1988,Washington,WA,Holmes,workers world,0.077201323359351300,,,,20171015
11/08/1988,Washington,WA,Warren,socialist workers,0.069159518842752200,,,,20171015
11/08/1988,West Virginia,WV,Dukakis,democrat,52.198110853789400,,,5,20171015
11/08/1988,West Virginia,WV,Bush,republican,47.460550947404800,,,,20171015
11/08/1988,West Virginia,WV,Fulani,new alliance,0.34133819880577600,,,,20171015
11/08/1988,West Virginia,WV,Bentsen,independent,0,,,1,JJCooley
11/08/1988,Wisconsin,WI,Dukakis,democrat,51.414030246284900,,,,20171015
11/08/1988,Wisconsin,WI,Bush,republican,47.795910582549400,,,,20171015
11/08/1988,Wyoming,WY,Bush,republican,60.530384987907200,,,,20171015
11/08/1988,Wyoming,WY,Dukakis,democrat,38.01337857049800,,,,20171015
11/08/1988,Wyoming,WY,Paul,libertarian,1.1475437692224900,,,,20171015
11/08/1988,Wyoming,WY,Fulani,new alliance,0.30869267237228900,,,,20171015
11/08/1988,National Popular Vote,NPV,Bush,republican,53.3727437,,,,20210915
11/08/1988,National Popular Vote,NPV,Dukakis,democrat,45.64618083,,,,20210915
11/08/1988,National Popular Vote,NPV,Paul,libertarian,0.47137014,,,,20210915
11/03/1992,Alabama,AL,Bush,republican,47.645403599398100,,,,20171015
11/03/1992,Alabama,AL,Clinton,democrat,40.880063504851700,,,,20171015
11/03/1992,Alabama,AL,Perot,independent,10.847304005781800,,,,20171015
11/03/1992,Alabama,AL,Marrou,libertarian,0.33985758800042700,,,,20171015
11/03/1992,Alaska,AK,Bush,republican,39.457498085150800,,,,20171015
11/03/1992,Alaska,AK,Clinton,democrat,30.28711132430200,,,,20171015
11/03/1992,Alaska,AK,Perot,independent,28.42525898818600,,,,20171015
11/03/1992,Alaska,AK,Gritz,america first,0.53344990058257800,,,,20171015
11/03/1992,Alaska,AK,Marrou,libertarian,0.53306306236605700,,,,20171015
11/03/1992,Alaska,AK,Larouche,independents for economic recovery,0.1814271235483900,,,,20171015
11/03/1992,Alaska,AK,Hagelin,natural law,0.1675009477536300,,,,20171015
11/03/1992,Alaska,AK,Phillips,taxpayers party,0.1458380076284500,,,,20171015
11/03/1992,Alaska,AK,Fulani,new alliance,0.12765661145195900,,,,20171015
11/03/1992,Arizona,AZ,Bush,republican,38.473141781132800,,,,20171015
11/03/1992,Arizona,AZ,Clinton,democrat,36.520452596714800,,,,20171015
11/03/1992,Arizona,AZ,Perot,independent,23.789303787891500,,,,20171015
11/03/1992,Arizona,AZ,Gritz,independent,0.54748734847593300,,,,20171015
11/03/1992,Arizona,AZ,Marrou,libertarian,0.45454698296877900,,,,20171015
11/03/1992,Arizona,AZ,Hagelin,natural law,0.15245716975739300,,,,20171015
11/03/1992,Arizona,AZ,Fulani,new alliance,0.062072328,,,,20171015
11/03/1992,Arkansas,AR,Clinton,democrat,53.20795284925200,,,,20171015
11/03/1992,Arkansas,AR,Bush,republican,35.48339931,,,,20171015
11/03/1992,Arkansas,AR,Perot,independent,10.427779641993500,,,,20171015
11/03/1992,California,CA,Clinton,democrat,46.006587840280900,,,,20171015
11/03/1992,California,CA,Bush,republican,32.614669375921300,,,,20171015
11/03/1992,California,CA,Perot,independent,20.625795418336500,,,,20171015
11/03/1992,California,CA,Marrou,libertarian,0.43244885494345400,,,,20171015
11/03/1992,California,CA,Daniels,peace & freedom,0.16706311629621300,,,,20171015
11/03/1992,California,CA,Phillips,american independent party,0.11418719531328500,,,,20171015
11/03/1992,Colorado,CO,Clinton,democrat,40.128028651907400,,,,20171015
11/03/1992,Colorado,CO,Bush,republican,35.869052626212400,,,,20171015
11/03/1992,Colorado,CO,Perot,independent,23.324921296473300,,,,20171015
11/03/1992,Colorado,CO,Marrou,libertarian,0.55245414802635800,,,,20171015
11/03/1992,Colorado,CO,Fulani,new alliance,0.10247390356746800,,,,20171015
11/03/1992,Colorado,CO,Gritz,democrat/republican,0.017461349239730300,,,,20171015
11/03/1992,Colorado,CO,Hagelin,natural law,0.002995195,,,,20171015
11/03/1992,Connecticut,CT,Clinton,democrat,42.21857295954100,,,,20171015
11/03/1992,Connecticut,CT,Bush,republican,35.783241221763200,,,,20171015
11/03/1992,Connecticut,CT,Perot,independent,21.580280616475100,,,,20171015
11/03/1992,Connecticut,CT,Marrou,libertarian,0.33356928415326200,,,,20171015
11/03/1992,Connecticut,CT,Fulani,new alliance,0.084335918067315300,,,,20171015
11/03/1992,Delaware,DE,Clinton,democrat,43.523927905531400,,,,20171015
11/03/1992,Delaware,DE,Bush,republican,35.326634900904600,,,,20171015
11/03/1992,Delaware,DE,Perot,independent,20.445065948484200,,,,20171015
11/03/1992,Delaware,DE,Fulani,new alliance,0.38153442441820300,,,,20171015
11/03/1992,Delaware,DE,Marrou,libertarian,0.32283682066155700,,,,20171015
11/03/1992,District of Columbia,DC,Clinton,democrat,84.64090485648500,,,,20171015
11/03/1992,District of Columbia,DC,Bush,republican,9.0951435150194200,,,,20171015
11/03/1992,District of Columbia,DC,Perot,independent,4.2540382823897500,,,,20171015
11/03/1992,District of Columbia,DC,Fulani,new alliance,0.64111577874255200,,,,20171015
11/03/1992,District of Columbia,DC,Daniels,independent,0.63540330093333100,,,,20171015
11/03/1992,District of Columbia,DC,Marrou,libertarian,0.20520977976200900,,,,20171015
11/03/1992,District of Columbia,DC,Hagelin,natural law,0.10106691508621400,,,,20171015
11/03/1992,Florida,FL,Bush,republican,40.902496936043900,,,,20171015
11/03/1992,Florida,FL,Clinton,democrat,38.990121564529800,,,,20171015
11/03/1992,Florida,FL,Perot,independent,19.819109901923300,,,,20171015
11/03/1992,Florida,FL,Marrou,libertarian,0.28379234959513600,,,,20171015
11/03/1992,Georgia,GA,Clinton,democrat,43.468685335997500,,,,20171015
11/03/1992,Georgia,GA,Bush,republican,42.877853186353400,,,,20171015
11/03/1992,Georgia,GA,Perot,independent,13.340769357033800,,,,20171015
11/03/1992,Georgia,GA,Marrou,libertarian,0.30631592416289800,,,,20171015
11/03/1992,Hawaii,HI,Clinton,democrat,48.092757790163100,,,,20171015
11/03/1992,Hawaii,HI,Bush,republican,36.697045933666300,,,,20171015
11/03/1992,Hawaii,HI,Perot,independent,14.215941337081100,,,,20171015
11/03/1992,Hawaii,HI,Gritz,independent,0.38944110373831300,,,,20171015
11/03/1992,Hawaii,HI,Marrou,libertarian,0.30012713159998100,,,,20171015
11/03/1992,Hawaii,HI,Fulani,new alliance,0.19311129110990700,,,,20171015
11/03/1992,Hawaii,HI,Hagelin,natural law,0.1115754126412800,,,,20171015
11/03/1992,Idaho,ID,Bush,republican,42.032589802411900,,,,20171015
11/03/1992,Idaho,ID,Clinton,democrat,28.419212053580700,,,,20171015
11/03/1992,Idaho,ID,Perot,independent,27.046507672459200,,,,20171015
11/03/1992,Idaho,ID,Gritz,independent,2.2596315394284300,,,,20171015
11/03/1992,Idaho,ID,Marrou,libertarian,0.24205893211978900,,,,20171015
11/03/1992,Illinois,IL,Clinton,democrat,48.579677819917300,,,,20171015
11/03/1992,Illinois,IL,Bush,republican,34.337467132209900,,,,20171015
11/03/1992,Illinois,IL,Perot,independent,16.643343959405600,,,,20171015
11/03/1992,Illinois,IL,Marrou,libertarian,0.18252897880204500,,,,20171015
11/03/1992,Illinois,IL,Fulani,new alliance,0.10429378730205800,,,,20171015
11/03/1992,Illinois,IL,Gritz,populist,0.070829481142863500,,,,20171015
11/03/1992,Illinois,IL,Hagelin,natural law,0.054473553990499700,,,,20171015
11/03/1992,Illinois,IL,Warren,socialist workers,0.026949657208676900,,,,20171015
11/03/1992,Indiana,IN,Bush,republican,42.906780127769500,,,,20171015
11/03/1992,Indiana,IN,Clinton,democrat,36.79390564346400,,,,20171015
11/03/1992,Indiana,IN,Perot,independent,19.772745309689900,,,,20171015
11/03/1992,Indiana,IN,Marrou,libertarian,0.34416495979176600,,,,20171015
11/03/1992,Indiana,IN,Fulani,new alliance,0.11201840866206300,,,,20171015
11/03/1992,Iowa,IA,Clinton,democrat,43.285838623305500,,,,20171015
11/03/1992,Iowa,IA,Bush,republican,37.272138708865400,,,,20171015
11/03/1992,Iowa,IA,Perot,independent,18.711552501943400,,,,20171015
11/03/1992,Iowa,IA,Hagelin,natural law,0.2272983972473200,,,,20171015
11/03/1992,Iowa,IA,Gritz,america first,0.086888669555081300,,,,20171015
11/03/1992,Iowa,IA,Marrou,libertarian,0.079432632490456600,,,,20171015
11/03/1992,Iowa,IA,Herer,grassroots,0.049387018,,,,20171015
11/03/1992,Iowa,IA,Phillips,taxpayers party,0.035434631594255800,,,,20171015
11/03/1992,Iowa,IA,Warren,socialist workers,0.020153447,,,,20171015
11/03/1992,Iowa,IA,Larouche,independents for economic recovery,0.017569671498818500,,,,20171015
11/03/1992,Iowa,IA,Fulani,new alliance,0.014542963383475800,,,,20171015
11/03/1992,Kansas,KS,Bush,republican,38.881524598266900,,,,20171015
11/03/1992,Kansas,KS,Clinton,democrat,33.738494136027600,,,,20171015
11/03/1992,Kansas,KS,Perot,independent,26.991728567033900,,,,20171015
11/03/1992,Kansas,KS,Marrou,libertarian,0.37278480793891700,,,,20171015
11/03/1992,Kentucky,KY,Clinton,democrat,44.551142072476400,,,,20171015
11/03/1992,Kentucky,KY,Bush,republican,41.340880166119600,,,,20171015
11/03/1992,Kentucky,KY,Perot,independent,13.660928394400200,,,,20171015
11/03/1992,Kentucky,KY,Marrou,libertarian,0.30229754169736800,140026,338177,,20171015
11/03/1992,Kentucky,KY,Phillips,taxpayers party,0.066246902002813300,2342,338177,,20171015
11/03/1992,Kentucky,KY,Hagelin,natural law,0.046553687453948700,702,338177,,20171015
11/03/1992,Kentucky,KY,Fulani,new alliance,0.028803000870788400,812,338177,,20171015
11/03/1992,Louisiana,LA,Clinton,democrat,45.584539141248400,1127,338177,,20171015
11/03/1992,Louisiana,LA,Bush,republican,40.970895807134800,5670,338177,,20171015
11/03/1992,Louisiana,LA,Perot,independent,11.814301204960600,3040,338177,,20171015
11/03/1992,Louisiana,LA,Gritz,america first,1.0360236802220300,184458,338177,,20171015
11/03/1992,Louisiana,LA,Marrou,libertarian,0.17625530930711800,772412,2265090,,20171015
