date,state,county,candidate,party,candidatevotes,totalvotes
11/04/1980,WA,Walla_Walla,Carter,democrat,5825,18977
11/04/1980,WA,Walla_Walla,Reagan,republican,11223,18977
11/04/1980,WA,Walla_Walla,Anderson,independent,1591,18977
11/04/1980,WA,Walla_Walla,Clark,libertarian,295,18977
11/04/1980,WA,Whatcom,Carter,democrat,18430,46057
11/04/1980,WA,Whatcom,Reagan,republican,21371,46057
11/04/1980,WA,Whatcom,Anderson,independent,4906,46057
11/04/1980,WA,Whatcom,Clark,libertarian,620,46057
11/04/1980,WA,Whitman,Carter,democrat,5726,17024
11/04/1980,WA,Whitman,Reagan,republican,8636,17024
11/04/1980,WA,Whitman,Anderson,independent,2331,17024
11/04/1980,WA,Whitman,Clark,libertarian,191,17024
11/04/1980,WA,Yakima,Carter,democrat,21873,61253
11/04/1980,WA,Yakima,Reagan,republican,33815,61253
11/04/1980,WA,Yakima,Anderson,independent,4672,61253
11/04/1980,WA,Yakima,Clark,libertarian,708,61253
11/04/1980,WI,Adams,Carter,democrat,2773,6518
11/04/1980,WI,Adams,Reagan,republican,3304,6518
11/04/1980,WI,Adams,Anderson,independent,318,6518
11/04/1980,WI,Adams,Clark,libertarian,103,6518
11/04/1980,WI,Ashland,Carter,democrat,4469,8685
11/04/1980,WI,Ashland,Reagan,republican,3262,8685
11/04/1980,WI,Ashland,Anderson,independent,685,8685
11/04/1980,WI,Ashland,Clark,libertarian,125,8685
11/04/1980,WI,Barron,Carter,democrat,8654,18685
11/04/1980,WI,Barron,Reagan,republican,8791,18685
11/04/1980,WI,Barron,Anderson,independent,883,18685
11/04/1980,WI,Barron,Clark,libertarian,287,18685
11/04/1980,WI,Bayfield,Carter,democrat,3705,7789
11/04/1980,WI,Bayfield,Reagan,republican,3278,7789
11/04/1980,WI,Bayfield,Anderson,independent,554,7789
11/04/1980,WI,Bayfield,Clark,libertarian,148,7789
11/04/1980,WI,Brown,Carter,democrat,29796,82977
11/04/1980,WI,Brown,Reagan,republican,47067,82977
11/04/1980,WI,Brown,Anderson,independent,4680,82977
11/04/1980,WI,Brown,Clark,libertarian,1127,82977
11/04/1980,WI,Buffalo,Carter,democrat,3276,7418
11/04/1980,WI,Buffalo,Reagan,republican,3569,7418
11/04/1980,WI,Buffalo,Anderson,independent,404,7418
11/04/1980,WI,Buffalo,Clark,libertarian,144,7418
11/04/1980,WI,Burnett,Carter,democrat,3200,6755
11/04/1980,WI,Burnett,Reagan,republican,3027,6755
11/04/1980,WI,Burnett,Anderson,independent,393,6755
11/04/1980,WI,Burnett,Clark,libertarian,103,6755
11/04/1980,WI,Calumet,Carter,democrat,5036,14293
11/04/1980,WI,Calumet,Reagan,republican,7885,14293
11/04/1980,WI,Calumet,Anderson,independent,1064,14293
11/04/1980,WI,Calumet,Clark,libertarian,232,14293
11/04/1980,WI,Chippewa,Carter,democrat,9836,21912
11/04/1980,WI,Chippewa,Reagan,republican,10531,21912
11/04/1980,WI,Chippewa,Anderson,independent,1160,21912
11/04/1980,WI,Chippewa,Clark,libertarian,332,21912
11/04/1980,WI,Clark,Carter,democrat,6091,15023
11/04/1980,WI,Clark,Reagan,republican,7921,15023
11/04/1980,WI,Clark,Anderson,independent,679,15023
11/04/1980,WI,Clark,Clark,libertarian,300,15023
11/04/1980,WI,Columbia,Carter,democrat,8715,20996
11/04/1980,WI,Columbia,Reagan,republican,10478,20996
11/04/1980,WI,Columbia,Anderson,independent,1373,20996
11/04/1980,WI,Columbia,Clark,libertarian,332,20996
11/04/1980,WI,Crawford,Carter,democrat,3392,7856
11/04/1980,WI,Crawford,Reagan,republican,3934,7856
11/04/1980,WI,Crawford,Anderson,independent,371,7856
11/04/1980,WI,Crawford,Clark,libertarian,110,7856
11/04/1980,WI,Dane,Carter,democrat,85609,168405
11/04/1980,WI,Dane,Reagan,republican,57545,168405
11/04/1980,WI,Dane,Anderson,independent,19772,168405
11/04/1980,WI,Dane,Clark,libertarian,2216,168405
11/04/1980,WI,Dodge,Carter,democrat,11966,33682
11/04/1980,WI,Dodge,Reagan,republican,19435,33682
11/04/1980,WI,Dodge,Anderson,independent,1709,33682
11/04/1980,WI,Dodge,Clark,libertarian,484,33682
11/04/1980,WI,Door,Carter,democrat,4961,12982
11/04/1980,WI,Door,Reagan,republican,7170,12982
11/04/1980,WI,Door,Anderson,independent,655,12982
11/04/1980,WI,Door,Clark,libertarian,154,12982
11/04/1980,WI,Douglas,Carter,democrat,11703,21199
11/04/1980,WI,Douglas,Reagan,republican,7258,21199
11/04/1980,WI,Douglas,Anderson,independent,1728,21199
11/04/1980,WI,Douglas,Clark,libertarian,400,21199
11/04/1980,WI,Dunn,Carter,democrat,7743,17088
11/04/1980,WI,Dunn,Reagan,republican,7428,17088
11/04/1980,WI,Dunn,Anderson,independent,1565,17088
11/04/1980,WI,Dunn,Clark,libertarian,235,17088
11/04/1980,WI,Eau_Claire,Carter,democrat,17602,38922
11/04/1980,WI,Eau_Claire,Reagan,republican,17304,38922
11/04/1980,WI,Eau_Claire,Anderson,independent,3486,38922
11/04/1980,WI,Eau_Claire,Clark,libertarian,389,38922
11/04/1980,WI,Florence,Carter,democrat,943,2260
11/04/1980,WI,Florence,Reagan,republican,1187,2260
11/04/1980,WI,Florence,Anderson,independent,86,2260
11/04/1980,WI,Florence,Clark,libertarian,31,2260
11/04/1980,WI,Fond_du_Lac,Carter,democrat,15293,42470
11/04/1980,WI,Fond_du_Lac,Reagan,republican,24196,42470
11/04/1980,WI,Fond_du_Lac,Anderson,independent,2191,42470
11/04/1980,WI,Fond_du_Lac,Clark,libertarian,668,42470
11/04/1980,WI,Forest,Carter,democrat,2402,4674
11/04/1980,WI,Forest,Reagan,republican,2070,4674
11/04/1980,WI,Forest,Anderson,independent,141,4674
11/04/1980,WI,Forest,Clark,libertarian,55,4674
11/04/1980,WI,Grant,Carter,democrat,8406,23824
11/04/1980,WI,Grant,Reagan,republican,13298,23824
11/04/1980,WI,Grant,Anderson,independent,1690,23824
11/04/1980,WI,Grant,Clark,libertarian,368,23824
11/04/1980,WI,Green,Carter,democrat,5336,14277
11/04/1980,WI,Green,Reagan,republican,7714,14277
11/04/1980,WI,Green,Anderson,independent,947,14277
11/04/1980,WI,Green,Clark,libertarian,245,14277
11/04/1980,WI,Green_Lake,Carter,democrat,2851,9252
11/04/1980,WI,Green_Lake,Reagan,republican,5868,9252
11/04/1980,WI,Green_Lake,Anderson,independent,368,9252
11/04/1980,WI,Green_Lake,Clark,libertarian,151,9252
11/04/1980,WI,Iowa,Carter,democrat,4154,8992
11/04/1980,WI,Iowa,Reagan,republican,4068,8992
11/04/1980,WI,Iowa,Anderson,independent,546,8992
11/04/1980,WI,Iowa,Clark,libertarian,166,8992
11/04/1980,WI,Iron,Carter,democrat,1941,4021
11/04/1980,WI,Iron,Reagan,republican,1811,4021
11/04/1980,WI,Iron,Anderson,independent,219,4021
11/04/1980,WI,Iron,Clark,libertarian,39,4021
11/04/1980,WI,Jackson,Carter,democrat,3629,8517
11/04/1980,WI,Jackson,Reagan,republican,4327,8517
11/04/1980,WI,Jackson,Anderson,independent,413,8517
11/04/1980,WI,Jackson,Clark,libertarian,115,8517
11/04/1980,WI,Jefferson,Carter,democrat,11335,30000
11/04/1980,WI,Jefferson,Reagan,republican,16174,30000
11/04/1980,WI,Jefferson,Anderson,independent,1925,30000
11/04/1980,WI,Jefferson,Clark,libertarian,446,30000
11/04/1980,WI,Juneau,Carter,democrat,3884,10140
11/04/1980,WI,Juneau,Reagan,republican,5591,10140
11/04/1980,WI,Juneau,Anderson,independent,463,10140
11/04/1980,WI,Juneau,Clark,libertarian,169,10140
11/04/1980,WI,Kenosha,Carter,democrat,26738,55863
11/04/1980,WI,Kenosha,Reagan,republican,24481,55863
11/04/1980,WI,Kenosha,Anderson,independent,3802,55863
11/04/1980,WI,Kenosha,Clark,libertarian,684,55863
11/04/1980,WI,Kewaunee,Carter,democrat,3706,9775
11/04/1980,WI,Kewaunee,Reagan,republican,5577,9775
11/04/1980,WI,Kewaunee,Anderson,independent,318,9775
11/04/1980,WI,Kewaunee,Clark,libertarian,147,9775
11/04/1980,WI,La_Crosse,Carter,democrat,17304,45285
11/04/1980,WI,La_Crosse,Reagan,republican,23427,45285
11/04/1980,WI,La_Crosse,Anderson,independent,3652,45285
11/04/1980,WI,La_Crosse,Clark,libertarian,480,45285
11/04/1980,WI,Lafayette,Carter,democrat,3598,8591
11/04/1980,WI,Lafayette,Reagan,republican,4421,8591
11/04/1980,WI,Lafayette,Anderson,independent,450,8591
11/04/1980,WI,Lafayette,Clark,libertarian,107,8591
11/04/1980,WI,Langlade,Carter,democrat,4498,9871
11/04/1980,WI,Langlade,Reagan,republican,4866,9871
11/04/1980,WI,Langlade,Anderson,independent,369,9871
11/04/1980,WI,Langlade,Clark,libertarian,112,9871
11/04/1980,WI,Lincoln,Carter,democrat,5438,12755
11/04/1980,WI,Lincoln,Reagan,republican,6473,12755
11/04/1980,WI,Lincoln,Anderson,independent,630,12755
11/04/1980,WI,Lincoln,Clark,libertarian,192,12755
11/04/1980,WI,Manitowoc,Carter,democrat,17330,38732
11/04/1980,WI,Manitowoc,Reagan,republican,18591,38732
11/04/1980,WI,Manitowoc,Anderson,independent,2014,38732
11/04/1980,WI,Manitowoc,Clark,libertarian,653,38732
11/04/1980,WI,Marathon,Carter,democrat,23281,53514
11/04/1980,WI,Marathon,Reagan,republican,25868,53514
11/04/1980,WI,Marathon,Anderson,independent,3257,53514
11/04/1980,WI,Marathon,Clark,libertarian,914,53514
11/04/1980,WI,Marinette,Carter,democrat,7718,19167
11/04/1980,WI,Marinette,Reagan,republican,10444,19167
11/04/1980,WI,Marinette,Anderson,independent,683,19167
11/04/1980,WI,Marinette,Clark,libertarian,283,19167
11/04/1980,WI,Marquette,Carter,democrat,2180,5779
11/04/1980,WI,Marquette,Reagan,republican,3166,5779
11/04/1980,WI,Marquette,Anderson,independent,270,5779
11/04/1980,WI,Marquette,Clark,libertarian,126,5779
11/04/1980,WI,Menominee,Carter,democrat,544,936
11/04/1980,WI,Menominee,Reagan,republican,302,936
11/04/1980,WI,Menominee,Anderson,independent,57,936
11/04/1980,WI,Menominee,Clark,libertarian,11,936
11/04/1980,WI,Milwaukee,Carter,democrat,240174,464008
11/04/1980,WI,Milwaukee,Reagan,republican,183450,464008
11/04/1980,WI,Milwaukee,Anderson,independent,34281,464008
11/04/1980,WI,Milwaukee,Clark,libertarian,3843,464008
11/04/1980,WI,Monroe,Carter,democrat,6521,15684
11/04/1980,WI,Monroe,Reagan,republican,8136,15684
11/04/1980,WI,Monroe,Anderson,independent,780,15684
11/04/1980,WI,Monroe,Clark,libertarian,202,15684
11/04/1980,WI,Oconto,Carter,democrat,5352,14293
11/04/1980,WI,Oconto,Reagan,republican,8292,14293
11/04/1980,WI,Oconto,Anderson,independent,440,14293
11/04/1980,WI,Oconto,Clark,libertarian,176,14293
11/04/1980,WI,Oneida,Carter,democrat,7008,16805
11/04/1980,WI,Oneida,Reagan,republican,8602,16805
11/04/1980,WI,Oneida,Anderson,independent,832,16805
11/04/1980,WI,Oneida,Clark,libertarian,306,16805
11/04/1980,WI,Outagamie,Carter,democrat,21284,59441
11/04/1980,WI,Outagamie,Reagan,republican,31500,59441
11/04/1980,WI,Outagamie,Anderson,independent,5735,59441
11/04/1980,WI,Outagamie,Clark,libertarian,749,59441
11/04/1980,WI,Ozaukee,Carter,democrat,10779,35033
11/04/1980,WI,Ozaukee,Reagan,republican,21371,35033
11/04/1980,WI,Ozaukee,Anderson,independent,2463,35033
11/04/1980,WI,Ozaukee,Clark,libertarian,347,35033
11/04/1980,WI,Pepin,Carter,democrat,1673,3471
11/04/1980,WI,Pepin,Reagan,republican,1541,3471
11/04/1980,WI,Pepin,Anderson,independent,183,3471
11/04/1980,WI,Pepin,Clark,libertarian,54,3471
11/04/1980,WI,Pierce,Carter,democrat,7312,12646
11/04/1980,WI,Pierce,Reagan,republican,3209,12646
11/04/1980,WI,Pierce,Anderson,independent,1752,12646
11/04/1980,WI,Pierce,Clark,libertarian,293,12646
11/04/1980,WI,Polk,Carter,democrat,7607,16296
11/04/1980,WI,Polk,Reagan,republican,7207,16296
11/04/1980,WI,Polk,Anderson,independent,1102,16296
11/04/1980,WI,Polk,Clark,libertarian,328,16296
11/04/1980,WI,Portage,Carter,democrat,16443,30702
11/04/1980,WI,Portage,Reagan,republican,10465,30702
11/04/1980,WI,Portage,Anderson,independent,2851,30702
11/04/1980,WI,Portage,Clark,libertarian,463,30702
11/04/1980,WI,Price,Carter,democrat,3595,8171
11/04/1980,WI,Price,Reagan,republican,4028,8171
11/04/1980,WI,Price,Anderson,independent,394,8171
11/04/1980,WI,Price,Clark,libertarian,125,8171
11/04/1980,WI,Racine,Carter,democrat,33565,79742
11/04/1980,WI,Racine,Reagan,republican,39683,79742
11/04/1980,WI,Racine,Anderson,independent,5167,79742
11/04/1980,WI,Racine,Clark,libertarian,1054,79742
11/04/1980,WI,Richland,Carter,democrat,3413,8588
11/04/1980,WI,Richland,Reagan,republican,4601,8588
11/04/1980,WI,Richland,Anderson,independent,413,8588
11/04/1980,WI,Richland,Clark,libertarian,132,8588
11/04/1980,WI,Rock,Carter,democrat,24740,61182
11/04/1980,WI,Rock,Reagan,republican,30960,61182
11/04/1980,WI,Rock,Anderson,independent,4408,61182
11/04/1980,WI,Rock,Clark,libertarian,888,61182
11/04/1980,WI,Rusk,Carter,democrat,3584,7795
11/04/1980,WI,Rusk,Reagan,republican,3704,7795
11/04/1980,WI,Rusk,Anderson,independent,340,7795
11/04/1980,WI,Rusk,Clark,libertarian,135,7795
11/04/1980,WI,Sauk,Carter,democrat,8456,20195
11/04/1980,WI,Sauk,Reagan,republican,9992,20195
11/04/1980,WI,Sauk,Anderson,independent,1405,20195
11/04/1980,WI,Sauk,Clark,libertarian,290,20195
11/04/1980,WI,Sawyer,Carter,democrat,3065,7086
11/04/1980,WI,Sawyer,Reagan,republican,3548,7086
11/04/1980,WI,Sawyer,Anderson,independent,323,7086
11/04/1980,WI,Sawyer,Clark,libertarian,125,7086
11/04/1980,WI,Shawano,Carter,democrat,5410,16276
11/04/1980,WI,Shawano,Reagan,republican,9922,16276
11/04/1980,WI,Shawano,Anderson,independent,652,16276
11/04/1980,WI,Shawano,Clark,libertarian,232,16276
11/04/1980,WI,Sheboygan,Carter,democrat,20974,48575
11/04/1980,WI,Sheboygan,Reagan,republican,23036,48575
11/04/1980,WI,Sheboygan,Anderson,independent,3859,48575
11/04/1980,WI,Sheboygan,Clark,libertarian,588,48575
11/04/1980,WI,St_Croix,Carter,democrat,10203,21767
11/04/1980,WI,St_Croix,Reagan,republican,9265,21767
11/04/1980,WI,St_Croix,Anderson,independent,1867,21767
11/04/1980,WI,St_Croix,Clark,libertarian,364,21767
11/04/1980,WI,Taylor,Carter,democrat,3739,8958
11/04/1980,WI,Taylor,Reagan,republican,4596,8958
11/04/1980,WI,Taylor,Anderson,independent,403,8958
11/04/1980,WI,Taylor,Clark,libertarian,195,8958
11/04/1980,WI,Trempealeau,Carter,democrat,5390,12101
11/04/1980,WI,Trempealeau,Reagan,republican,5992,12101
11/04/1980,WI,Trempealeau,Anderson,independent,558,12101
11/04/1980,WI,Trempealeau,Clark,libertarian,122,12101
11/04/1980,WI,Vernon,Carter,democrat,5501,12773
11/04/1980,WI,Vernon,Reagan,republican,6528,12773
11/04/1980,WI,Vernon,Anderson,independent,494,12773
11/04/1980,WI,Vernon,Clark,libertarian,190,12773
11/04/1980,WI,Vilas,Carter,democrat,3293,9924
11/04/1980,WI,Vilas,Reagan,republican,6034,9924
11/04/1980,WI,Vilas,Anderson,independent,421,9924
11/04/1980,WI,Vilas,Clark,libertarian,140,9924
11/04/1980,WI,Walworth,Carter,democrat,11344,33730
11/04/1980,WI,Walworth,Reagan,republican,19194,33730
11/04/1980,WI,Walworth,Anderson,independent,2581,33730
11/04/1980,WI,Walworth,Clark,libertarian,522,33730
11/04/1980,WI,Washburn,Carter,democrat,3172,6880
11/04/1980,WI,Washburn,Reagan,republican,3193,6880
11/04/1980,WI,Washburn,Anderson,independent,355,6880
11/04/1980,WI,Washburn,Clark,libertarian,124,6880
11/04/1980,WI,Washington,Carter,democrat,12944,39471
11/04/1980,WI,Washington,Reagan,republican,23213,39471
11/04/1980,WI,Washington,Anderson,independent,2654,39471
11/04/1980,WI,Washington,Clark,libertarian,561,39471
11/04/1980,WI,Waukesha,Carter,democrat,46612,139148
11/04/1980,WI,Waukesha,Reagan,republican,81059,139148
11/04/1980,WI,Waukesha,Anderson,independent,9778,139148
11/04/1980,WI,Waukesha,Clark,libertarian,1396,139148
11/04/1980,WI,Waupaca,Carter,democrat,6401,20366
11/04/1980,WI,Waupaca,Reagan,republican,12568,20366
11/04/1980,WI,Waupaca,Anderson,independent,1072,20366
11/04/1980,WI,Waupaca,Clark,libertarian,268,20366
11/04/1980,WI,Waushara,Carter,democrat,2987,9077
11/04/1980,WI,Waushara,Reagan,republican,5576,9077
11/04/1980,WI,Waushara,Anderson,independent,335,9077
11/04/1980,WI,Waushara,Clark,libertarian,141,9077
11/04/1980,WI,Winnebago,Carter,democrat,24203,64353
11/04/1980,WI,Winnebago,Reagan,republican,34286,64353
11/04/1980,WI,Winnebago,Anderson,independent,4779,64353
11/04/1980,WI,Winnebago,Clark,libertarian,844,64353
11/04/1980,WI,Wood,Carter,democrat,13804,34467
11/04/1980,WI,Wood,Reagan,republican,17987,34467
11/04/1980,WI,Wood,Anderson,independent,2010,34467
11/04/1980,WI,Wood,Clark,libertarian,555,34467
11/04/1980,WV,Barbour,Carter,democrat,3451,7086
11/04/1980,WV,Barbour,Reagan,republican,3311,7086
11/04/1980,WV,Barbour,Anderson,independent,292,7086
11/04/1980,WV,Barbour,Clark,libertarian,32,7086
11/04/1980,WV,Berkeley,Carter,democrat,6783,17454
11/04/1980,WV,Berkeley,Reagan,republican,9955,17454
11/04/1980,WV,Berkeley,Anderson,independent,625,17454
11/04/1980,WV,Berkeley,Clark,libertarian,91,17454
11/04/1980,WV,Boone,Carter,democrat,7515,12000
11/04/1980,WV,Boone,Reagan,republican,4164,12000
11/04/1980,WV,Boone,Anderson,independent,268,12000
11/04/1980,WV,Boone,Clark,libertarian,53,12000
11/04/1980,WV,Braxton,Carter,democrat,3795,6408
11/04/1980,WV,Braxton,Reagan,republican,2403,6408
11/04/1980,WV,Braxton,Anderson,independent,173,6408
11/04/1980,WV,Braxton,Clark,libertarian,37,6408
11/04/1980,WV,Brooke,Carter,democrat,6430,11795
11/04/1980,WV,Brooke,Reagan,republican,4622,11795
11/04/1980,WV,Brooke,Anderson,independent,634,11795
11/04/1980,WV,Brooke,Clark,libertarian,109,11795
11/04/1980,WV,Cabell,Carter,democrat,17732,39588
11/04/1980,WV,Cabell,Reagan,republican,19482,39588
11/04/1980,WV,Cabell,Anderson,independent,2146,39588
11/04/1980,WV,Cabell,Clark,libertarian,228,39588
11/04/1980,WV,Calhoun,Carter,democrat,1717,3441
11/04/1980,WV,Calhoun,Reagan,republican,1606,3441
11/04/1980,WV,Calhoun,Anderson,independent,92,3441
11/04/1980,WV,Calhoun,Clark,libertarian,26,3441
11/04/1980,WV,Clay,Carter,democrat,2185,3762
11/04/1980,WV,Clay,Reagan,republican,1452,3762
11/04/1980,WV,Clay,Anderson,independent,102,3762
11/04/1980,WV,Clay,Clark,libertarian,23,3762
11/04/1980,WV,Doddridge,Carter,democrat,1043,3051
11/04/1980,WV,Doddridge,Reagan,republican,1888,3051
11/04/1980,WV,Doddridge,Anderson,independent,120,3051
11/04/1980,WV,Doddridge,Clark,libertarian,0,3051
11/04/1980,WV,Fayette,Carter,democrat,13175,19774
11/04/1980,WV,Fayette,Reagan,republican,5784,19774
11/04/1980,WV,Fayette,Anderson,independent,725,19774
11/04/1980,WV,Fayette,Clark,libertarian,90,19774
11/04/1980,WV,Gilmer,Carter,democrat,1854,3486
11/04/1980,WV,Gilmer,Reagan,republican,1452,3486
11/04/1980,WV,Gilmer,Anderson,independent,153,3486
11/04/1980,WV,Gilmer,Clark,libertarian,27,3486
11/04/1980,WV,Grant,Carter,democrat,1041,4591
11/04/1980,WV,Grant,Reagan,republican,3452,4591
11/04/1980,WV,Grant,Anderson,independent,87,4591
11/04/1980,WV,Grant,Clark,libertarian,11,4591
11/04/1980,WV,Greenbrier,Carter,democrat,7128,14004
11/04/1980,WV,Greenbrier,Reagan,republican,6221,14004
11/04/1980,WV,Greenbrier,Anderson,independent,546,14004
11/04/1980,WV,Greenbrier,Clark,libertarian,109,14004
11/04/1980,WV,Hampshire,Carter,democrat,2522,5585
11/04/1980,WV,Hampshire,Reagan,republican,2879,5585
11/04/1980,WV,Hampshire,Anderson,independent,157,5585
11/04/1980,WV,Hampshire,Clark,libertarian,27,5585
11/04/1980,WV,Hancock,Carter,democrat,8784,16475
11/04/1980,WV,Hancock,Reagan,republican,6610,16475
11/04/1980,WV,Hancock,Anderson,independent,917,16475
11/04/1980,WV,Hancock,Clark,libertarian,164,16475
11/04/1980,WV,Hardy,Carter,democrat,2050,4499
11/04/1980,WV,Hardy,Reagan,republican,2329,4499
11/04/1980,WV,Hardy,Anderson,independent,99,4499
11/04/1980,WV,Hardy,Clark,libertarian,21,4499
11/04/1980,WV,Harrison,Carter,democrat,18813,34602
11/04/1980,WV,Harrison,Reagan,republican,14251,34602
11/04/1980,WV,Harrison,Anderson,independent,1339,34602
11/04/1980,WV,Harrison,Clark,libertarian,199,34602
11/04/1980,WV,Jackson,Carter,democrat,4120,10581
11/04/1980,WV,Jackson,Reagan,republican,6041,10581
11/04/1980,WV,Jackson,Anderson,independent,352,10581
11/04/1980,WV,Jackson,Clark,libertarian,68,10581
11/04/1980,WV,Jefferson,Carter,democrat,4679,9818
11/04/1980,WV,Jefferson,Reagan,republican,4454,9818
11/04/1980,WV,Jefferson,Anderson,independent,572,9818
11/04/1980,WV,Jefferson,Clark,libertarian,113,9818
11/04/1980,WV,Kanawha,Carter,democrat,42829,91760
11/04/1980,WV,Kanawha,Reagan,republican,42604,91760
11/04/1980,WV,Kanawha,Anderson,independent,5838,91760
11/04/1980,WV,Kanawha,Clark,libertarian,489,91760
11/04/1980,WV,Lewis,Carter,democrat,3455,7611
11/04/1980,WV,Lewis,Reagan,republican,3747,7611
11/04/1980,WV,Lewis,Anderson,independent,359,7611
11/04/1980,WV,Lewis,Clark,libertarian,50,7611
11/04/1980,WV,Lincoln,Carter,democrat,5317,9490
